Epoch,Train Loss,Trian Time,Valid Loss,Valid Time,Eval Metrics,Test Loss,Test Metrics,Test Time,Time,Test Result Dir
1,260.3601580262184,0:00:03,28.30760730803013,0:00:00,"{'f1': 0.09172661870503596, 'precision': 0.7846153846153846, 'accuracy': 0.77024567788899, 'roc_auc_score': 0.5222651246876071}",65.80175307393074,"{'f1': 0.08368849283223556, 'precision': 0.7248322147651006, 'accuracy': 0.7694257580189139, 'roc_auc_score': 0.5195841390617117}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
2,223.82251200079918,0:00:02,26.450552493333817,0:00:00,"{'f1': 0.2779984114376489, 'precision': 0.8254716981132075, 'accuracy': 0.793221110100091, 'roc_auc_score': 0.5780480737667633}",61.40232764184475,"{'f1': 0.26368330464716006, 'precision': 0.8097251585623678, 'accuracy': 0.791459491079263, 'roc_auc_score': 0.5729909775937447}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
3,214.98265597224236,0:00:02,25.52671045064926,0:00:00,"{'f1': 0.40706713780918724, 'precision': 0.782608695652174, 'accuracy': 0.8091446769790719, 'roc_auc_score': 0.6255919527789588}",59.243211314082146,"{'f1': 0.42409638554216866, 'precision': 0.7927927927927928, 'accuracy': 0.8135907185336844, 'roc_auc_score': 0.6329796536068606}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
4,209.94690369069576,0:00:02,25.10821059346199,0:00:00,"{'f1': 0.4014285714285714, 'precision': 0.7960339943342776, 'accuracy': 0.8093721565059144, 'roc_auc_score': 0.6234434547312445}",58.15359964966774,"{'f1': 0.40523273501673257, 'precision': 0.7789473684210526, 'accuracy': 0.8093984595885737, 'roc_auc_score': 0.6248476647889692}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
5,205.91950884461403,0:00:02,24.84913568198681,0:00:00,"{'f1': 0.3323170731707316, 'precision': 0.8226415094339623, 'accuracy': 0.8007279344858963, 'roc_auc_score': 0.5970899522958427}",57.73657962679863,"{'f1': 0.36084452975047987, 'precision': 0.8126801152737753, 'accuracy': 0.805206200643463, 'roc_auc_score': 0.6076472381032453}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
6,202.85186405479908,0:00:02,24.516574501991272,0:00:00,"{'f1': 0.3982683982683982, 'precision': 0.8141592920353983, 'accuracy': 0.8102820746132848, 'roc_auc_score': 0.6223993648191608}",56.86849573254585,"{'f1': 0.4089242053789731, 'precision': 0.7964285714285714, 'accuracy': 0.8114458418640929, 'roc_auc_score': 0.6266146008491676}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
7,202.02007043361664,0:00:02,24.357300132513046,0:00:00,"{'f1': 0.409282700421941, 'precision': 0.776, 'accuracy': 0.8089171974522293, 'roc_auc_score': 0.6264274243434084}",56.22746105492115,"{'f1': 0.44792899408284026, 'precision': 0.7985232067510548, 'accuracy': 0.818075460661012, 'roc_auc_score': 0.64342875084076}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
8,200.15113528072834,0:00:02,24.14423866569996,0:00:00,"{'f1': 0.45967741935483875, 'precision': 0.7755102040816326, 'accuracy': 0.8171064604185623, 'roc_auc_score': 0.6485432507330162}",56.21822264790535,"{'f1': 0.4981787615578594, 'precision': 0.781882145998241, 'accuracy': 0.8253875402164376, 'roc_auc_score': 0.6669247362115351}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
9,198.58667029440403,0:00:02,24.16225056350231,0:00:00,"{'f1': 0.44322092222986925, 'precision': 0.7931034482758621, 'accuracy': 0.8159690627843494, 'roc_auc_score': 0.6412316268266939}",56.12205171585083,"{'f1': 0.48135398737808377, 'precision': 0.7960151802656547, 'accuracy': 0.8237301355172078, 'roc_auc_score': 0.6587537571464603}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
10,197.5831368714571,0:00:02,24.06542295217514,0:00:00,"{'f1': 0.49967721110393803, 'precision': 0.7709163346613546, 'accuracy': 0.8237033666969973, 'roc_auc_score': 0.6676444493117305}",55.49596916139126,"{'f1': 0.5250544662309368, 'precision': 0.7774193548387097, 'accuracy': 0.8299697767378376, 'roc_auc_score': 0.6805550067260804}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
11,196.83696223795414,0:00:02,24.15658140182495,0:00:00,"{'f1': 0.46029609690444145, 'precision': 0.7790432801822323, 'accuracy': 0.8175614194722475, 'roc_auc_score': 0.648841847329015}",55.68587650358677,"{'f1': 0.49830890642615555, 'precision': 0.7921146953405018, 'accuracy': 0.8264599785512333, 'roc_auc_score': 0.6669191399024719}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
12,197.0615932494402,0:00:02,24.118812009692192,0:00:00,"{'f1': 0.5099806825499034, 'precision': 0.782608695652174, 'accuracy': 0.8268880800727935, 'roc_auc_score': 0.6726889350710686}",55.565729051828384,"{'f1': 0.5315975047464062, 'precision': 0.7808764940239044, 'accuracy': 0.8316271814370674, 'roc_auc_score': 0.6839083781738692}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
13,195.4114474505186,0:00:02,23.977761283516884,0:00:00,"{'f1': 0.5147247119078106, 'precision': 0.7805825242718447, 'accuracy': 0.8275705186533212, 'roc_auc_score': 0.6751063696899644}",55.32779698073864,"{'f1': 0.540177371674281, 'precision': 0.7796741660201707, 'accuracy': 0.8331870917422248, 'roc_auc_score': 0.6884731009332437}",0:00:00,20220117_1721,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_deepcross/results/Model_LR0.0005_Batch64_LossBCEWithLogitsLoss
